user,recipe,score,rank
user_8792,300037,5,9
user_8792,241469,5,10
user_2071,205980,5,1
user_2071,295802,5,2
user_2071,300909,5,3
user_2071,sticky-toffee-puddings,5,4
user_2071,296256,5,5
user_2071,296621,5,6
user_2071,80843,5,7
user_2071,268707,5,8
user_2071,300037,5,9
user_2071,241469,5,10
user_5454,205980,5,1
user_5454,295802,5,2
user_5454,300909,5,3
user_5454,sticky-toffee-puddings,5,4
user_5454,296256,5,5
user_5454,296621,5,6
user_5454,80843,5,7
user_5454,268707,5,8
user_5454,300037,5,9
user_5454,241469,5,10
user_8793,205980,5,1
user_8793,295802,5,2
user_8793,300909,5,3
user_8793,sticky-toffee-puddings,5,4
user_8793,296256,5,5
user_8793,296621,5,6
user_8793,80843,5,7
user_8793,268707,5,8
user_8793,300037,5,9
user_8793,241469,5,10
user_2072,205980,5,1
user_2072,295802,5,2
user_2072,300909,5,3
user_2072,sticky-toffee-puddings,5,4
user_2072,296256,5,5
user_2072,296621,5,6
user_2072,80843,5,7
user_2072,268707,5,8
user_2072,300037,5,9
user_2072,241469,5,10
user_5455,205980,5,1
user_5455,295802,5,2
user_5455,300909,5,3
user_5455,sticky-toffee-puddings,5,4
user_5455,296256,5,5
user_5455,296621,5,6
user_5455,80843,5,7
user_5455,268707,5,8
user_5455,300037,5,9
user_5455,241469,5,10
user_2073,205980,5,1
user_2073,295802,5,2
user_2073,300909,5,3
user_2073,sticky-toffee-puddings,5,4
user_2073,296256,5,5
user_2073,296621,5,6
user_2073,80843,5,7
user_2073,268707,5,8
user_2073,300037,5,9
user_2073,241469,5,10
user_8794,205980,5,1
user_8794,295802,5,2
user_8794,300909,5,3
user_8794,sticky-toffee-puddings,5,4
user_8794,296256,5,5
user_8794,296621,5,6
user_8794,80843,5,7
user_8794,268707,5,8
user_8794,300037,5,9
user_8794,241469,5,10
user_5456,205980,5,1
user_5456,295802,5,2
user_5456,300909,5,3
user_5456,sticky-toffee-puddings,5,4
user_5456,296256,5,5
user_5456,296621,5,6
user_5456,80843,5,7
user_5456,268707,5,8
user_5456,300037,5,9
user_5456,241469,5,10
user_2074,205980,5,1
user_2074,295802,5,2
user_2074,300909,5,3
user_2074,sticky-toffee-puddings,5,4
user_2074,296256,5,5
user_2074,296621,5,6
user_2074,80843,5,7
user_2074,268707,5,8
user_2074,300037,5,9
user_2074,241469,5,10
user_5457,205980,5,1
user_5457,295802,5,2
user_5457,300909,5,3
user_5457,sticky-toffee-puddings,5,4
user_5457,296256,5,5
user_5457,296621,5,6
user_5457,80843,5,7
user_5457,268707,5,8
user_5457,300037,5,9
user_5457,241469,5,10
user_8795,205980,5,1
user_8795,295802,5,2
user_8795,300909,5,3
user_8795,sticky-toffee-puddings,5,4
user_8795,296256,5,5
user_8795,296621,5,6
user_8795,80843,5,7
user_8795,268707,5,8
user_8795,300037,5,9
user_8795,241469,5,10
user_8796,205980,5,1
user_8796,295802,5,2
user_8796,300909,5,3
user_8796,sticky-toffee-puddings,5,4
user_8796,296256,5,5
user_8796,296621,5,6
user_8796,80843,5,7
user_8796,268707,5,8
user_8796,300037,5,9
user_8796,241469,5,10
user_2075,205980,5,1
user_2075,295802,5,2
user_2075,300909,5,3
user_2075,sticky-toffee-puddings,5,4
user_2075,296256,5,5
user_2075,296621,5,6
user_2075,80843,5,7
user_2075,268707,5,8
user_2075,300037,5,9
user_2075,241469,5,10
user_8797,205980,5,1
user_8797,295802,5,2
user_8797,300909,5,3
user_8797,sticky-toffee-puddings,5,4
user_8797,296256,5,5
user_8797,296621,5,6
user_8797,80843,5,7
user_8797,268707,5,8
user_8797,300037,5,9
user_8797,241469,5,10
user_5458,205980,5,1
user_5458,295802,5,2
user_5458,300909,5,3
user_5458,sticky-toffee-puddings,5,4
user_5458,296256,5,5
user_5458,296621,5,6
user_5458,80843,5,7
user_5458,268707,5,8
user_5458,300037,5,9
user_5458,241469,5,10
user_2076,205980,5,1
user_2076,295802,5,2
user_2076,300909,5,3
user_2076,sticky-toffee-puddings,5,4
user_2076,296256,5,5
user_2076,296621,5,6
user_2076,80843,5,7
user_2076,268707,5,8
user_2076,300037,5,9
user_2076,241469,5,10
user_8798,205980,5,1
user_8798,295802,5,2
user_8798,300909,5,3
user_8798,sticky-toffee-puddings,5,4
user_8798,296256,5,5
user_8798,296621,5,6
user_8798,80843,5,7
user_8798,268707,5,8
user_8798,300037,5,9
user_8798,241469,5,10
user_5459,205980,5,1
user_5459,295802,5,2
user_5459,300909,5,3
user_5459,sticky-toffee-puddings,5,4
user_5459,296256,5,5
user_5459,296621,5,6
user_5459,80843,5,7
user_5459,268707,5,8
user_5459,300037,5,9
user_5459,241469,5,10
user_2077,205980,5,1
user_2077,295802,5,2
user_2077,300909,5,3
user_2077,sticky-toffee-puddings,5,4
user_2077,296256,5,5
user_2077,296621,5,6
user_2077,80843,5,7
user_2077,268707,5,8
user_2077,300037,5,9
user_2077,241469,5,10
user_8799,205980,5,1
user_8799,295802,5,2
user_8799,300909,5,3
user_8799,sticky-toffee-puddings,5,4
user_8799,296256,5,5
user_8799,296621,5,6
user_8799,80843,5,7
user_8799,268707,5,8
user_8799,300037,5,9
user_8799,241469,5,10
user_5460,205980,5,1
user_5460,295802,5,2
user_5460,300909,5,3
user_5460,sticky-toffee-puddings,5,4
user_5460,296256,5,5
user_5460,296621,5,6
user_5460,80843,5,7
user_5460,268707,5,8
user_5460,300037,5,9
user_5460,241469,5,10
user_8800,205980,5,1
user_8800,295802,5,2
user_8800,300909,5,3
user_8800,sticky-toffee-puddings,5,4
user_8800,296256,5,5
user_8800,296621,5,6
user_8800,80843,5,7
user_8800,268707,5,8
user_8800,300037,5,9
user_8800,241469,5,10
user_5461,205980,5,1
user_5461,295802,5,2
user_5461,300909,5,3
user_5461,sticky-toffee-puddings,5,4
user_5461,296256,5,5
user_5461,296621,5,6
user_5461,80843,5,7
user_5461,268707,5,8
user_5461,300037,5,9
user_5461,241469,5,10
user_2078,205980,5,1
user_2078,295802,5,2
user_2078,300909,5,3
user_2078,sticky-toffee-puddings,5,4
user_2078,296256,5,5
user_2078,296621,5,6
user_2078,80843,5,7
user_2078,268707,5,8
user_2078,300037,5,9
user_2078,241469,5,10
user_2079,205980,5,1
user_2079,295802,5,2
user_2079,300909,5,3
user_2079,sticky-toffee-puddings,5,4
user_2079,296256,5,5
user_2079,296621,5,6
user_2079,80843,5,7
user_2079,268707,5,8
user_2079,300037,5,9
user_2079,241469,5,10
user_8801,205980,5,1
user_8801,295802,5,2
user_8801,300909,5,3
user_8801,sticky-toffee-puddings,5,4
user_8801,296256,5,5
user_8801,296621,5,6
user_8801,80843,5,7
user_8801,268707,5,8
user_8801,300037,5,9
user_8801,241469,5,10
user_5462,205980,5,1
user_5462,295802,5,2
user_5462,300909,5,3
user_5462,sticky-toffee-puddings,5,4
user_5462,296256,5,5
user_5462,296621,5,6
user_5462,80843,5,7
user_5462,268707,5,8
user_5462,300037,5,9
user_5462,241469,5,10
user_2080,205980,5,1
user_2080,295802,5,2
user_2080,300909,5,3
user_2080,sticky-toffee-puddings,5,4
user_2080,296256,5,5
user_2080,296621,5,6
user_2080,80843,5,7
user_2080,268707,5,8
user_2080,300037,5,9
user_2080,241469,5,10
user_2081,205980,5,1
user_2081,295802,5,2
user_2081,300909,5,3
user_2081,sticky-toffee-puddings,5,4
user_2081,296256,5,5
user_2081,296621,5,6
user_2081,80843,5,7
user_2081,268707,5,8
user_2081,300037,5,9
user_2081,241469,5,10
user_5463,205980,5,1
user_5463,295802,5,2
user_5463,300909,5,3
user_5463,sticky-toffee-puddings,5,4
user_5463,296256,5,5
user_5463,296621,5,6
user_5463,80843,5,7
user_5463,268707,5,8
user_5463,300037,5,9
user_5463,241469,5,10
user_5464,205980,5,1
user_5464,295802,5,2
user_5464,300909,5,3
user_5464,sticky-toffee-puddings,5,4
user_5464,296256,5,5
user_5464,296621,5,6
user_5464,80843,5,7
user_5464,268707,5,8
user_5464,300037,5,9
user_5464,241469,5,10
user_8802,205980,5,1
user_8802,295802,5,2
user_8802,300909,5,3
user_8802,sticky-toffee-puddings,5,4
user_8802,296256,5,5
user_8802,296621,5,6
user_8802,80843,5,7
user_8802,268707,5,8
user_8802,300037,5,9
user_8802,241469,5,10
user_2082,205980,5,1
user_2082,295802,5,2
user_2082,300909,5,3
user_2082,sticky-toffee-puddings,5,4
user_2082,296256,5,5
user_2082,296621,5,6
user_2082,80843,5,7
user_2082,268707,5,8
user_2082,300037,5,9
user_2082,241469,5,10
user_8803,205980,5,1
user_8803,295802,5,2
user_8803,300909,5,3
user_8803,sticky-toffee-puddings,5,4
user_8803,296256,5,5
user_8803,296621,5,6
user_8803,80843,5,7
user_8803,268707,5,8
user_8803,300037,5,9
user_8803,241469,5,10
user_2083,205980,5,1
user_2083,295802,5,2
user_2083,300909,5,3
user_2083,sticky-toffee-puddings,5,4
user_2083,296256,5,5
user_2083,296621,5,6
user_2083,80843,5,7
user_2083,268707,5,8
user_2083,300037,5,9
user_2083,241469,5,10
user_5465,205980,5,1
user_5465,295802,5,2
user_5465,300909,5,3
user_5465,sticky-toffee-puddings,5,4
user_5465,296256,5,5
user_5465,296621,5,6
user_5465,80843,5,7
user_5465,268707,5,8
user_5465,300037,5,9
user_5465,241469,5,10
user_8804,205980,5,1
user_8804,295802,5,2
user_8804,300909,5,3
user_8804,sticky-toffee-puddings,5,4
user_8804,296256,5,5
user_8804,296621,5,6
user_8804,80843,5,7
user_8804,268707,5,8
user_8804,300037,5,9
user_8804,241469,5,10
user_5466,205980,5,1
user_5466,295802,5,2
user_5466,300909,5,3
user_5466,sticky-toffee-puddings,5,4
user_5466,296256,5,5
user_5466,296621,5,6
user_5466,80843,5,7
user_5466,268707,5,8
user_5466,300037,5,9
user_5466,241469,5,10
user_2084,205980,5,1
user_2084,295802,5,2
user_2084,300909,5,3
user_2084,sticky-toffee-puddings,5,4
user_2084,296256,5,5
user_2084,296621,5,6
user_2084,80843,5,7
user_2084,268707,5,8
user_2084,300037,5,9
user_2084,241469,5,10
user_5467,205980,5,1
user_5467,295802,5,2
user_5467,300909,5,3
user_5467,sticky-toffee-puddings,5,4
user_5467,296256,5,5
user_5467,296621,5,6
user_5467,80843,5,7
user_5467,268707,5,8
user_5467,300037,5,9
user_5467,241469,5,10
user_8805,205980,5,1
user_8805,295802,5,2
user_8805,300909,5,3
user_8805,sticky-toffee-puddings,5,4
user_8805,296256,5,5
user_8805,296621,5,6
user_8805,80843,5,7
user_8805,268707,5,8
user_8805,300037,5,9
user_8805,241469,5,10
user_2085,205980,5,1
user_2085,295802,5,2
user_2085,300909,5,3
user_2085,sticky-toffee-puddings,5,4
user_2085,296256,5,5
user_2085,296621,5,6
user_2085,80843,5,7
user_2085,268707,5,8
user_2085,300037,5,9
user_2085,241469,5,10
user_8806,205980,5,1
user_8806,295802,5,2
user_8806,300909,5,3
user_8806,sticky-toffee-puddings,5,4
user_8806,296256,5,5
user_8806,296621,5,6
user_8806,80843,5,7
user_8806,268707,5,8
user_8806,300037,5,9
user_8806,241469,5,10
user_5468,205980,5,1
user_5468,295802,5,2
user_5468,300909,5,3
user_5468,sticky-toffee-puddings,5,4
user_5468,296256,5,5
user_5468,296621,5,6
user_5468,80843,5,7
user_5468,268707,5,8
user_5468,300037,5,9
user_5468,241469,5,10
user_8807,205980,5,1
user_8807,295802,5,2
user_8807,300909,5,3
user_8807,sticky-toffee-puddings,5,4
user_8807,296256,5,5
user_8807,296621,5,6
user_8807,80843,5,7
user_8807,268707,5,8
user_8807,300037,5,9
user_8807,241469,5,10
user_5469,205980,5,1
user_5469,295802,5,2
user_5469,300909,5,3
user_5469,sticky-toffee-puddings,5,4
user_5469,296256,5,5
user_5469,296621,5,6
user_5469,80843,5,7
user_5469,268707,5,8
user_5469,300037,5,9
user_5469,241469,5,10
user_8808,205980,5,1
user_8808,295802,5,2
user_8808,300909,5,3
user_8808,sticky-toffee-puddings,5,4
user_8808,296256,5,5
user_8808,296621,5,6
user_8808,80843,5,7
user_8808,268707,5,8
user_8808,300037,5,9
user_8808,241469,5,10
user_2086,205980,5,1
user_2086,295802,5,2
user_2086,300909,5,3
user_2086,sticky-toffee-puddings,5,4
user_2086,296256,5,5
user_2086,296621,5,6
user_2086,80843,5,7
user_2086,268707,5,8
user_2086,300037,5,9
user_2086,241469,5,10
user_5470,205980,5,1
user_5470,295802,5,2
user_5470,300909,5,3
user_5470,sticky-toffee-puddings,5,4
user_5470,296256,5,5
user_5470,296621,5,6
user_5470,80843,5,7
user_5470,268707,5,8
user_5470,300037,5,9
user_5470,241469,5,10
user_2087,205980,5,1
user_2087,295802,5,2
user_2087,300909,5,3
user_2087,sticky-toffee-puddings,5,4
user_2087,296256,5,5
user_2087,296621,5,6
user_2087,80843,5,7
user_2087,268707,5,8
user_2087,300037,5,9
user_2087,241469,5,10
user_5471,205980,5,1
user_5471,295802,5,2
user_5471,300909,5,3
user_5471,sticky-toffee-puddings,5,4
user_5471,296256,5,5
user_5471,296621,5,6
user_5471,80843,5,7
user_5471,268707,5,8
user_5471,300037,5,9
user_5471,241469,5,10
user_2088,205980,5,1
user_2088,295802,5,2
user_2088,300909,5,3
user_2088,sticky-toffee-puddings,5,4
user_2088,296256,5,5
user_2088,296621,5,6
user_2088,80843,5,7
user_2088,268707,5,8
user_2088,300037,5,9
user_2088,241469,5,10
user_8809,205980,5,1
user_8809,295802,5,2
user_8809,300909,5,3
user_8809,sticky-toffee-puddings,5,4
user_8809,296256,5,5
user_8809,296621,5,6
user_8809,80843,5,7
user_8809,268707,5,8
user_8809,300037,5,9
user_8809,241469,5,10
user_5472,205980,5,1
user_5472,295802,5,2
user_5472,300909,5,3
user_5472,sticky-toffee-puddings,5,4
user_5472,296256,5,5
user_5472,296621,5,6
user_5472,80843,5,7
user_5472,268707,5,8
user_5472,300037,5,9
user_5472,241469,5,10
user_2089,205980,5,1
user_2089,295802,5,2
user_2089,300909,5,3
user_2089,sticky-toffee-puddings,5,4
user_2089,296256,5,5
user_2089,296621,5,6
user_2089,80843,5,7
user_2089,268707,5,8
user_2089,300037,5,9
user_2089,241469,5,10
user_8810,205980,5,1
user_8810,295802,5,2
user_8810,300909,5,3
user_8810,sticky-toffee-puddings,5,4
user_8810,296256,5,5
user_8810,296621,5,6
user_8810,80843,5,7
user_8810,268707,5,8
user_8810,300037,5,9
user_8810,241469,5,10
user_2090,205980,5,1
user_2090,295802,5,2
user_2090,300909,5,3
user_2090,sticky-toffee-puddings,5,4
user_2090,296256,5,5
user_2090,296621,5,6
user_2090,80843,5,7
user_2090,268707,5,8
user_2090,300037,5,9
user_2090,241469,5,10
user_5473,205980,5,1
user_5473,295802,5,2
user_5473,300909,5,3
user_5473,sticky-toffee-puddings,5,4
user_5473,296256,5,5
user_5473,296621,5,6
user_5473,80843,5,7
user_5473,268707,5,8
user_5473,300037,5,9
user_5473,241469,5,10
user_8811,205980,5,1
user_8811,295802,5,2
user_8811,300909,5,3
user_8811,sticky-toffee-puddings,5,4
user_8811,296256,5,5
user_8811,296621,5,6
user_8811,80843,5,7
user_8811,268707,5,8
user_8811,300037,5,9
user_8811,241469,5,10
user_2091,205980,5,1
user_2091,295802,5,2
user_2091,300909,5,3
user_2091,sticky-toffee-puddings,5,4
user_2091,296256,5,5
user_2091,296621,5,6
user_2091,80843,5,7
user_2091,268707,5,8
user_2091,300037,5,9
user_2091,241469,5,10
user_2092,205980,5,1
user_2092,295802,5,2
user_2092,300909,5,3
user_2092,sticky-toffee-puddings,5,4
user_2092,296256,5,5
user_2092,296621,5,6
user_2092,80843,5,7
user_2092,268707,5,8
user_2092,300037,5,9
user_2092,241469,5,10
user_5474,205980,5,1
user_5474,295802,5,2
user_5474,300909,5,3
user_5474,sticky-toffee-puddings,5,4
user_5474,296256,5,5
user_5474,296621,5,6
user_5474,80843,5,7
user_5474,268707,5,8
user_5474,300037,5,9
user_5474,241469,5,10
user_8812,205980,5,1
user_8812,295802,5,2
user_8812,300909,5,3
user_8812,sticky-toffee-puddings,5,4
user_8812,296256,5,5
user_8812,296621,5,6
user_8812,80843,5,7
user_8812,268707,5,8
user_8812,300037,5,9
user_8812,241469,5,10
user_2093,205980,5,1
user_2093,295802,5,2
user_2093,300909,5,3
user_2093,sticky-toffee-puddings,5,4
user_2093,296256,5,5
user_2093,296621,5,6
user_2093,80843,5,7
user_2093,268707,5,8
user_2093,300037,5,9
user_2093,241469,5,10
user_5475,205980,5,1
user_5475,295802,5,2
user_5475,300909,5,3
user_5475,sticky-toffee-puddings,5,4
user_5475,296256,5,5
user_5475,296621,5,6
user_5475,80843,5,7
user_5475,268707,5,8
user_5475,300037,5,9
user_5475,241469,5,10
user_2094,205980,5,1
user_2094,295802,5,2
user_2094,300909,5,3
user_2094,sticky-toffee-puddings,5,4
user_2094,296256,5,5
user_2094,296621,5,6
user_2094,80843,5,7
user_2094,268707,5,8
user_2094,300037,5,9
user_2094,241469,5,10
user_5476,205980,5,1
user_5476,295802,5,2
user_5476,300909,5,3
user_5476,sticky-toffee-puddings,5,4
user_5476,296256,5,5
user_5476,296621,5,6
user_5476,80843,5,7
user_5476,268707,5,8
user_5476,300037,5,9
user_5476,241469,5,10
user_8813,205980,5,1
user_8813,295802,5,2
user_8813,300909,5,3
user_8813,sticky-toffee-puddings,5,4
user_8813,296256,5,5
user_8813,296621,5,6
user_8813,80843,5,7
user_8813,268707,5,8
user_8813,300037,5,9
user_8813,241469,5,10
user_8814,205980,5,1
user_8814,295802,5,2
user_8814,300909,5,3
user_8814,sticky-toffee-puddings,5,4
user_8814,296256,5,5
user_8814,296621,5,6
user_8814,80843,5,7
user_8814,268707,5,8
user_8814,300037,5,9
user_8814,241469,5,10
user_5477,205980,5,1
user_5477,295802,5,2
user_5477,300909,5,3
user_5477,sticky-toffee-puddings,5,4
user_5477,296256,5,5
user_5477,296621,5,6
user_5477,80843,5,7
user_5477,268707,5,8
user_5477,300037,5,9
user_5477,241469,5,10
user_2095,205980,5,1
user_2095,295802,5,2
user_2095,300909,5,3
user_2095,sticky-toffee-puddings,5,4
user_2095,296256,5,5
user_2095,296621,5,6
user_2095,80843,5,7
user_2095,268707,5,8
user_2095,300037,5,9
user_2095,241469,5,10
user_8815,205980,5,1
user_8815,295802,5,2
user_8815,300909,5,3
user_8815,sticky-toffee-puddings,5,4
user_8815,296256,5,5
user_8815,296621,5,6
user_8815,80843,5,7
user_8815,268707,5,8
user_8815,300037,5,9
user_8815,241469,5,10
user_2096,205980,5,1
user_2096,295802,5,2
user_2096,300909,5,3
user_2096,sticky-toffee-puddings,5,4
user_2096,296256,5,5
user_2096,296621,5,6
user_2096,80843,5,7
user_2096,268707,5,8
user_2096,300037,5,9
user_2096,241469,5,10
user_5478,205980,5,1
user_5478,295802,5,2
user_5478,300909,5,3
user_5478,sticky-toffee-puddings,5,4
user_5478,296256,5,5
user_5478,296621,5,6
user_5478,80843,5,7
user_5478,268707,5,8
user_5478,300037,5,9
user_5478,241469,5,10
user_5479,205980,5,1
user_5479,295802,5,2
user_5479,300909,5,3
user_5479,sticky-toffee-puddings,5,4
user_5479,296256,5,5
user_5479,296621,5,6
user_5479,80843,5,7
user_5479,268707,5,8
user_5479,300037,5,9
user_5479,241469,5,10
user_2097,205980,5,1
user_2097,295802,5,2
user_2097,300909,5,3
user_2097,sticky-toffee-puddings,5,4
user_2097,296256,5,5
user_2097,296621,5,6
user_2097,80843,5,7
user_2097,268707,5,8
user_2097,300037,5,9
user_2097,241469,5,10
user_8816,205980,5,1
user_8816,295802,5,2
user_8816,300909,5,3
user_8816,sticky-toffee-puddings,5,4
user_8816,296256,5,5
user_8816,296621,5,6
user_8816,80843,5,7
user_8816,268707,5,8
user_8816,300037,5,9
user_8816,241469,5,10
user_5480,205980,5,1
user_5480,295802,5,2
user_5480,300909,5,3
user_5480,sticky-toffee-puddings,5,4
user_5480,296256,5,5
user_5480,296621,5,6
user_5480,80843,5,7
user_5480,268707,5,8
user_5480,300037,5,9
user_5480,241469,5,10
user_2098,205980,5,1
user_2098,295802,5,2
user_2098,300909,5,3
user_2098,sticky-toffee-puddings,5,4
user_2098,296256,5,5
user_2098,296621,5,6
user_2098,80843,5,7
user_2098,268707,5,8
user_2098,300037,5,9
user_2098,241469,5,10
user_8817,205980,5,1
user_8817,295802,5,2
user_8817,300909,5,3
user_8817,sticky-toffee-puddings,5,4
user_8817,296256,5,5
user_8817,296621,5,6
user_8817,80843,5,7
user_8817,268707,5,8
user_8817,300037,5,9
user_8817,241469,5,10
user_5481,205980,5,1
user_5481,295802,5,2
user_5481,300909,5,3
user_5481,sticky-toffee-puddings,5,4
user_5481,296256,5,5
user_5481,296621,5,6
user_5481,80843,5,7
user_5481,268707,5,8
user_5481,300037,5,9
user_5481,241469,5,10
user_8818,205980,5,1
user_8818,295802,5,2
user_8818,300909,5,3
user_8818,sticky-toffee-puddings,5,4
user_8818,296256,5,5
user_8818,296621,5,6
user_8818,80843,5,7
user_8818,268707,5,8
user_8818,300037,5,9
user_8818,241469,5,10
user_5482,205980,5,1
user_5482,295802,5,2
user_5482,300909,5,3
user_5482,sticky-toffee-puddings,5,4
user_5482,296256,5,5
user_5482,296621,5,6
user_5482,80843,5,7
user_5482,268707,5,8
user_5482,300037,5,9
user_5482,241469,5,10
user_2099,205980,5,1
user_2099,295802,5,2
user_2099,300909,5,3
user_2099,sticky-toffee-puddings,5,4
user_2099,296256,5,5
user_2099,296621,5,6
user_2099,80843,5,7
user_2099,268707,5,8
user_2099,300037,5,9
user_2099,241469,5,10
user_8819,205980,5,1
user_8819,295802,5,2
user_8819,300909,5,3
user_8819,sticky-toffee-puddings,5,4
user_8819,296256,5,5
user_8819,296621,5,6
user_8819,80843,5,7
user_8819,268707,5,8
user_8819,300037,5,9
user_8819,241469,5,10
user_2100,205980,5,1
user_2100,295802,5,2
user_2100,300909,5,3
user_2100,sticky-toffee-puddings,5,4
user_2100,296256,5,5
user_2100,296621,5,6
user_2100,80843,5,7
user_2100,268707,5,8
user_2100,300037,5,9
user_2100,241469,5,10
user_5483,205980,5,1
user_5483,295802,5,2
user_5483,300909,5,3
user_5483,sticky-toffee-puddings,5,4
user_5483,296256,5,5
user_5483,296621,5,6
user_5483,80843,5,7
user_5483,268707,5,8
user_5483,300037,5,9
user_5483,241469,5,10
user_2101,205980,5,1
user_2101,295802,5,2
user_2101,300909,5,3
user_2101,sticky-toffee-puddings,5,4
user_2101,296256,5,5
user_2101,296621,5,6
user_2101,80843,5,7
user_2101,268707,5,8
user_2101,300037,5,9
user_2101,241469,5,10
user_5484,205980,5,1
user_5484,295802,5,2
user_5484,300909,5,3
user_5484,sticky-toffee-puddings,5,4
user_5484,296256,5,5
user_5484,296621,5,6
user_5484,80843,5,7
user_5484,268707,5,8
user_5484,300037,5,9
user_5484,241469,5,10
user_8820,205980,5,1
user_8820,295802,5,2
user_8820,300909,5,3
user_8820,sticky-toffee-puddings,5,4
user_8820,296256,5,5
user_8820,296621,5,6
user_8820,80843,5,7
user_8820,268707,5,8
user_8820,300037,5,9
user_8820,241469,5,10
user_2102,205980,5,1
user_2102,295802,5,2
user_2102,300909,5,3
user_2102,sticky-toffee-puddings,5,4
user_2102,296256,5,5
user_2102,296621,5,6
