id,ingredient
pork-belly-with-rhubarb-puree,"2 large onions, cut into 6 thick slices"
pork-belly-with-rhubarb-puree,4 ripe pears
pork-belly-with-rhubarb-puree,"400g rhubarb, trimmed and cut into 2cm pieces"
pork-belly-with-rhubarb-puree,"1 small orange, zest and juice of"
pork-belly-with-rhubarb-puree,75g sugar
pork-belly-with-rhubarb-puree,15g unsalted butter
pork-belly-with-rhubarb-puree,1 tsp sea salt
pork-burgers-with-sweet-potato-wedges,"500g sweet potatoes, cut into wedges"
pork-burgers-with-sweet-potato-wedges,2 tbsp olive oil
pork-burgers-with-sweet-potato-wedges,750g pack Asda Butcher's Selection Lean Pork Mince
pork-burgers-with-sweet-potato-wedges,"100g Extra Special Spanish Chorizo Casero, diced"
pork-burgers-with-sweet-potato-wedges,"1 large egg, beaten"
pork-burgers-with-sweet-potato-wedges,100g fresh breadcrumbs
pork-burgers-with-sweet-potato-wedges,1 level tsp mixed dried herbs
pork-burgers-with-sweet-potato-wedges,70g bag Asda Wild Rocket
pork-burgers-with-sweet-potato-wedges,6 tbsp Asda Extra Light Mayonnaise
pork-burgers-with-sweet-potato-wedges,"4 bread rolls, to serve"
pork-chops-with-mushroom-sauce,"30g dried porcini mushrooms, quartered"
pork-chops-with-mushroom-sauce,4 Asda Pork Chops
pork-chops-with-mushroom-sauce,"1 tbsp oil, plus extra for brushing"
pork-chops-with-mushroom-sauce,4 sprigs rosemary
pork-chops-with-mushroom-sauce,15g butter
pork-chops-with-mushroom-sauce,"15g shallots, chopped"
pork-chops-with-mushroom-sauce,"250g chestnut mushroom, sliced"
pork-chops-with-mushroom-sauce,1 tbsp balsamic vinegar
pork-chops-with-mushroom-sauce,150g crème fraîche
pork-chops-with-mushroom-sauce,1 tbsp coarse grain mustard
pork-chops-with-mushroom-sauce,1 tbsp chopped parsley
pork-chops-with-mushroom-sauce,"Steamed shredded cabbage, to serve"
pork-chow-mein,250g pack Asda Egg Noodles
pork-chow-mein,2 tbsp Asda Stir-Fry Oil
pork-chow-mein,"450g pork fillet, trimmed"
pork-chow-mein,"150g carrots, cut into matchsticks"
pork-chow-mein,"150g mangetout, halved"
pork-chow-mein,"1 red pepper, de-seeded and sliced"
pork-chow-mein,"1 yellow pepper, de-seeded and sliced"
pork-chow-mein,"½ bunch spring onions, trimmed and sliced"
pork-chow-mein,210g jar Asda Chow Mein Stir-Fry Sauce
pork-cider-pot,1 tbsp olive oil
pork-cider-pot,2 x 350g packs Asda Diced Pork
pork-cider-pot,"260g unsmoked gammon steak, trimmed of rind and fat, and diced"
pork-cider-pot,25g butter
pork-cider-pot,"3-4 shallots, chopped"
pork-cider-pot,"2 medium carrots, sliced"
pork-cider-pot,"2 sticks celery, sliced"
pork-cider-pot,300ml Asda Somerset cider
pork-cider-pot,150ml hot chicken stock
pork-cider-pot,1 tbsp cornflour
pork-cider-pot,1 tbsp cider vinegar
pork-cider-pot,4 tbsp chopped fresh tarragon
pork-cider-pot,"2 Cox's apples (or Granny Smith's apples), peeled"
pork-cider-pot,4 tbsp crème fraîche
pork-escalopes-in-creamy-cider-sauce,25g unsalted butter
pork-escalopes-in-creamy-cider-sauce,1 tbsp oil
pork-escalopes-in-creamy-cider-sauce,414g pack Asda Pork Escalopes
pork-escalopes-in-creamy-cider-sauce,"1 shallot, chopped"
pork-escalopes-in-creamy-cider-sauce,100ml pork stock (made with half pork stock cube)
pork-escalopes-in-creamy-cider-sauce,200ml dry cider (or medium cider)
pork-escalopes-in-creamy-cider-sauce,"1 tbsp chopped fresh thyme leaves, plus extra to serve"
pork-escalopes-in-creamy-cider-sauce,100g crème fraîche
pork-escalopes-in-creamy-cider-sauce,1 tsp cornflour
pork-escalopes-in-creamy-cider-sauce,"1-2 small Cox's apples, cored"
pork-fillet-with-lemon-olive-stuffing,1 tbsp sunflower oil
pork-fillet-with-lemon-olive-stuffing,"2 shallots, finely chopped"
pork-fillet-with-lemon-olive-stuffing,1 tbsp finely chopped thyme leaves
pork-fillet-with-lemon-olive-stuffing,"1 clove garlic, crushed"
pork-fillet-with-lemon-olive-stuffing,"2 lemons, zest and juice of, plus 1 whole lemon"
pork-fillet-with-lemon-olive-stuffing,"50g Chosen by you Lemon & Herb Olives, roughly chopped"
pork-fillet-with-lemon-olive-stuffing,40g breadcrumbs
pork-fillet-with-lemon-olive-stuffing,1 Butcher's Selection Whole Pork Fillet (about 500g)
pork-fillet-with-lemon-olive-stuffing,"Tenderstem broccoli, to serve"
pork-fillet-with-pineapple-salsa,100ml pineapple juice
pork-fillet-with-pineapple-salsa,2 level tbsp soft brown sugar
pork-fillet-with-pineapple-salsa,2 tbsp cider vinegar
pork-fillet-with-pineapple-salsa,3 tbsp lime juice
pork-fillet-with-pineapple-salsa,2 tbsp Asda Mild And Light Olive Oil
pork-fillet-with-pineapple-salsa,"600g pork fillet, trimmed and cut into 2cm thick medallions"
pork-fillet-with-pineapple-salsa,"300g fresh pineapple (weighed without skin and core), cut into small pieces"
pork-fillet-with-pineapple-salsa,"1 red chilli, de-seeded and finely chopped"
pork-fillet-with-pineapple-salsa,"3 spring onions, white and tender green leaves only, chopped"
pork-fillet-with-pineapple-salsa,"2 tbsp fresh coriander, chopped"
pork-fillet-with-pineapple-salsa,"Sweet potato mash, to serve"
pork-fillet-with-pineapple-salsa,"Green beans, to serve"
pork-filo-parcels,5 tbsp sunflower oil
pork-filo-parcels,"1 large red onion, chopped"
pork-filo-parcels,2  tbsp freshly grated root ginger 
pork-filo-parcels,"2 red chillies (or green chillies), de-seeded and chopped"
pork-filo-parcels,2  x  513g packs minced pork
pork-filo-parcels,4 tbsp Asda Soy Sauce
pork-filo-parcels,"1 small lime, zest and juice of"
pork-filo-parcels,2 level tsp brown sugar
pork-filo-parcels,2 x 270g packs frozen filo pastry
pork-filo-parcels,"Sweet chilli sauce, to serve"
pork-in-barbecue-sauce,700g pack Asda Pork Loin Steaks
pork-in-barbecue-sauce,75ml soy sauce
pork-in-barbecue-sauce,75ml lemon juice
pork-in-barbecue-sauce,75ml honey
pork-in-barbecue-sauce,75ml brown sauce
pork-in-barbecue-sauce,Green salad
pork-in-barbecue-sauce,Cherry tomatoes
pork-in-barbecue-sauce,Batons of cucumber
pork-in-barbecue-sauce,Batons of carrot
pork-in-cider-sauce,"1 pork fillet, approximately 650g"
pork-in-cider-sauce,1 tbsp sunflower oil
pork-in-cider-sauce,"2 shallots, finely chopped"
pork-in-cider-sauce,3 eating apples
pork-in-cider-sauce,200ml dry cider
pork-in-cider-sauce,1 tbsp Asda Redcurrant Jelly
pork-in-cider-sauce,2 tbsp Asda Coarse Grain Mustard
pork-in-cider-sauce,200ml Asda Crème Fraîche
pork-in-cider-sauce,1 tbsp cornflour
pork-in-cider-sauce,2 tsp fresh thyme leaves
pork-in-cider-sauce,15g Asda Unsalted Butter
pork-in-cider-sauce,"Green beans, to serve"
pork-in-mustard-sauce,1 tbsp sunflower oil
pork-in-mustard-sauce,500g pork loin steaks
pork-in-mustard-sauce,"4 spring onions, trimmed and sliced"
pork-in-mustard-sauce,150ml apple juice
pork-in-mustard-sauce,200ml chicken stock made with quarter stock cube
pork-in-mustard-sauce,"2 tsp thyme, leaves only"
pork-in-mustard-sauce,2 tsp Dijon mustard (or coarse grain mustard)
pork-in-mustard-sauce,100g reduced-fat crème fraîche
pork-in-mustard-sauce,"Broccoli, to serve"
pork-in-mustard-sauce,"New potatoes, to serve"
pork-kebabs,1tbsp olive oil
pork-kebabs,2tbsp reduced salt soy sauce
pork-kebabs,"2cm piece of fresh ginger, grated"
pork-kebabs,2tbsp honey
pork-kebabs,"2 cloves of garlic, crushed"
pork-kebabs,2 x 450g Butcher's Selection Whole Pork Fillet
pork-kebabs,"2 large peppers, green and red, chopped"
pork-kebabs,"1 small pineapple, peeled and cubed"
pork-kebabs,"2 red onions, each cut into 8 pieces"
pork-kebabs,10tbsp fat-free natural yoghurt
pork-kebabs,3tbsp Heinz Fiery Sriracha Sauce
pork-kebabs,"6 flatbreads, griddled"
pork-kebabs,"Chopped coriander leaves, lime wedges and birdseye chilli, sliced (optional), to garnish"
pork-kebabs,"12 wooden skewers, soaked in water"
pork-loin-recipe,1tsp ground cinnamon
pork-loin-recipe,1/2 tsp ground nutmeg
pork-loin-recipe,2tbsp brown sugar
pork-loin-recipe,2tbsp maple syrup
pork-loin-recipe,"6 Bramley apples, each peeled, halved and cored"
pork-loin-recipe,Sprigs of thyme
pork-loin-recipe,1kg rindless  pork loin
pork-loin-recipe,Mash and green beans (optional)
pork-massaman-curry-recipe,"2 large potatoes, cut into large cubes "
pork-massaman-curry-recipe,85g unsalted peanuts
pork-massaman-curry-recipe,1 x 100g pack Grower’s Selection Thai Selection
pork-massaman-curry-recipe,2tbsp rapeseed oil
pork-massaman-curry-recipe,"1 Butcher’s Selection British Pork Whole Fillet, cut into  2cm cubes"
pork-massaman-curry-recipe,2 x 200g pouch Coconut Milk (Reduced Fat)
pork-massaman-curry-recipe,3tbsp Chosen by you Red Thai Curry Paste
pork-massaman-curry-recipe,3 dried kaffir lime leaves
pork-massaman-curry-recipe,Small handful Grower’s Selection Thai Basil (or standard basil)
pork-meatballs,"1 small onion, peeled and finely chopped"
pork-meatballs,"1 garlic clove, crushed"
pork-meatballs,500g Napolina Passata
pork-meatballs,4 tsp olive oil
pork-meatballs,2 level tsp dried oregano
pork-meatballs,513g pack Asda Butcher's Selection Lean Pork Mince
pork-meatballs,25g fresh breadcrumbs
pork-meatballs,1 egg yolk
pork-meatballs,1 level tsp dried oregano
pork-meatballs,200g Asda Chosen by you Spaghetti
pork-meatballs,"Fresh basil, to serve"
pork-pie,500g ready to roll shortcrust pastry
pork-pie,"Flour, for rolling out"
pork-pie,"1 medium egg, lightly beaten"
pork-pie,400g pork fillet (trimmed weight)
pork-pie,454g Asda Extra Special Lincolnshire Pork Sausages
pork-pie,"2 rashers lean back bacon, chopped"
pork-pie,1 tbsp chopped fresh thyme (leaves only)
pork-pie,"1 tbsp curly parsley, chopped"
pork-steaks-in-apple-sauce,500g Asda Frozen Pork Steaks
pork-steaks-in-apple-sauce,"2 rashers Asda Smart Price Bacon, chopped"
pork-steaks-in-apple-sauce,"1 small onion, chopped"
pork-steaks-in-apple-sauce,"2 sticks celery, sliced"
pork-steaks-in-apple-sauce,1 tsp Asda Dried Mixed Herbs
pork-steaks-in-apple-sauce,300ml apple juice
pork-steaks-in-apple-sauce,2 tsp cider vinegar
pork-steaks-in-apple-sauce,1 tsp Asda Course Grain Mustard
pork-steaks-in-apple-sauce,2 tsp cornflour
pork-steaks-in-apple-sauce,Mashed potato
pork-steaks-in-apple-sauce,"Asda Smart Price Frozen Peas, to serve"
pork-steaks-with-rarebit-topping,500g new potatoes
pork-steaks-with-rarebit-topping,450g pack Asda Pork Loin Steaks
pork-steaks-with-rarebit-topping,2 tsp sunflower oil
pork-steaks-with-rarebit-topping,"100g mature Cheddar cheese, grated"
pork-steaks-with-rarebit-topping,1 tsp Worcestershire sauce
pork-steaks-with-rarebit-topping,1 egg yolk
pork-steaks-with-rarebit-topping,1 level tsp Asda Dijon Mustard
pork-steaks-with-rarebit-topping,325g Asda Extra Special Tenderstem Broccoli
pork-stir-fry,400g pork fillet
pork-stir-fry,350g Asda Easy Cook White Long Grain Rice
pork-stir-fry,2 tbsp Asda Chinese Stir-fry Oil (or Asda Groundnut Oil)
pork-stir-fry,"2 red peppers, de-seeded, and cut into strips"
pork-stir-fry,"4 spring onions, trimmed and sliced"
pork-stir-fry,160g pack Asda Babycorn
pork-stir-fry,170g pack Asda Mangetout
pork-stir-fry,Half a 310g pack beansprouts
pork-stir-fry,210g jar Asda Hoisin Stir-fry Sauce
pork-tomato-bean-stew,2 tbsp olive oil
pork-tomato-bean-stew,"500g pork fillets, cut into 1.5cm slices"
pork-tomato-bean-stew,"1 onion, chopped"
pork-tomato-bean-stew,"1 garlic clove, crushed"
pork-tomato-bean-stew,"1 red pepper, de-seeded and sliced"
pork-tomato-bean-stew,400g can chopped tomatoes
pork-tomato-bean-stew,1 or 2 sprigs rosemary
pork-tomato-bean-stew,"2 x 300g cans Asda Cannellini Beans, drained"
pork-tomato-bean-stew,1 level tbsp redcurrant jelly
pork-tomato-bean-stew,2 level tsp cornflour
pork-tomato-bean-stew,300g long grain rice
pork-with-apple-wedges-ginger,1 tbsp sunflower oil
pork-with-apple-wedges-ginger,800g pack Asda Pork Loin Steaks
pork-with-apple-wedges-ginger,"1.5cm piece fresh root ginger, peeled and grated"
pork-with-apple-wedges-ginger,"4 spring onions, trimmed and sliced"
pork-with-apple-wedges-ginger,15g butter
pork-with-apple-wedges-ginger,"2 Gala eating apples, cored and cut into 16 wedges (in total)"
pork-with-apple-wedges-ginger,200ml apple juice
pork-with-apple-wedges-ginger,1 chicken stock cube dissolved in 150ml hot water
pork-with-apple-wedges-ginger,2 tsp cornflour
pork-with-apple-wedges-ginger,"New potatoes, to serve"
pork-with-apple-wedges-ginger,"Carrots, to serve"
pork-with-apple-wedges-ginger,"Mangetout, to serve"
pork-with-cajun-style-rice,"1 medium onion, chopped"
pork-with-cajun-style-rice,2 tbsp sunflower oil
pork-with-cajun-style-rice,"2 sticks celery, sliced"
pork-with-cajun-style-rice,"2 Asda Smart Price Peppers (red, green or yellow), de-seeded and sliced"
pork-with-cajun-style-rice,225g Asda Easy Cook Long Grain Rice
pork-with-cajun-style-rice,1 pack Schwartz Flavourful Chicken Cajun Seasoning
pork-with-cajun-style-rice,600g Asda Thin Cut Loin Pork Steaks
pork-with-caraway-crust,1 level tsp caraway seeds
pork-with-caraway-crust,1 level tbsp Dijon mustard
pork-with-caraway-crust,1 tsp lemon juice
pork-with-caraway-crust,1 1/2 level tsp brown sugar
pork-with-caraway-crust,1 x 1.1kg Asda Pork Loin Joint
pork-with-caraway-crust,1/2 tsp olive oil
pork-with-caraway-crust,2 x 335g jars Asda Extra Special Rich Onion Gravy
pork-with-caraway-crust,15g butter
pork-with-caraway-crust,2 tbsp sunflower oil
pork-with-caraway-crust,"1 large onion, chopped"
pork-with-caraway-crust,"100g ready-to-eat dried apricots, chopped"
pork-with-caraway-crust,200g fresh breadcrumbs
pork-with-caraway-crust,"3 sticks of celery, finely chopped"
pork-with-caraway-crust,"2 tbsp curly parsley, chopped"
pork-with-caraway-crust,"115g walnuts, chopped"
pork-with-caraway-crust,1 medium free-range egg
pork-with-caraway-crust,5 tbsp milk
pork-with-nutty-couscous,2 tbsp olive oil
pork-with-nutty-couscous,"1 small onion, chopped"
pork-with-nutty-couscous,1 level tsp Asda Paprika
pork-with-nutty-couscous,1 level tsp Asda Ground Cumin
pork-with-nutty-couscous,1 level tsp Asda Ground Coriander
pork-with-nutty-couscous,300g couscous
pork-with-nutty-couscous,"100g dried apricots, cut into small pieces"
pork-with-nutty-couscous,"Zest of 1/2 unwaxed lemon, grated"
pork-with-nutty-couscous,50g flaked almonds
pork-with-nutty-couscous,"400g Asda Butcher's Selection Pork Fillet, trimmed and cut into 1cm slices"
pork-with-nutty-couscous,350g green beans
pork-with-nutty-couscous,"Lemon quarters, to serve"
pork-with-prunes,2 tbsp sunflower oil
pork-with-prunes,"500g pork fillet, sliced"
pork-with-prunes,"2 shallots, finely chopped"
pork-with-prunes,3 tsp reduced fat crème fraîche
pork-with-prunes,100ml chicken stock made with 1/2 stock cube
pork-with-prunes,250ml medium cider (or 1/2 apple juice and 1/2 water)
pork-with-prunes,1 tbsp redcurrant jelly
pork-with-prunes,1 tsp Dijon mustard
pork-with-prunes,16 prunes
pork-with-prunes,2 level tsp cornflour
pork-with-prunes,"Crushed new potatoes, to serve"
pork-with-prunes,"Carrots, to serve"
pork-with-prunes,Chopped parsley to garnish
pork-with-ratatouille,2 tbsp olive oil
pork-with-ratatouille,"1 large onion, chopped"
pork-with-ratatouille,"1 garlic clove, crushed"
pork-with-ratatouille,"1 aubergine, cut into 1cm cubes"
pork-with-ratatouille,"2 peppers (1 red and 1 yellow), de-seeded and sliced"
pork-with-ratatouille,"3 courgettes, cut into 1cm slices"
pork-with-ratatouille,"300g tomatoes, chopped"
pork-with-ratatouille,1 tsp dried oregano
pork-with-ratatouille,660g pack Asda Butcher's Selection Pork Loin Steaks
pork-with-ratatouille,"Crusty bread, to serve"
portuguese-piri-piri-chicken,4tbsp Asda Medium Piri Piri  Marinade & Sauce 
portuguese-piri-piri-chicken,1.35kg Butcher’s Selection Medium Whole Chicken 
portuguese-piri-piri-chicken,1tbsp Asda Piri Piri Seasoning 
portuguese-piri-piri-chicken,1tbsp rapeseed oil 
portuguese-piri-piri-chicken,3 x Grower’s Selection Sweetcorn Twin Pack 
portuguese-piri-piri-chicken,210g Asda Coleslaw Kit
posh-fish-finger-butties,100g ciabatta
posh-fish-finger-butties,"1/2 unwaxed lemon, finely grated zest of"
posh-fish-finger-butties,1/2 tsp smoked paprika
posh-fish-finger-butties,Pinch of cayenne pepper
posh-fish-finger-butties,Pinch of salt
posh-fish-finger-butties,1 large free-range egg
posh-fish-finger-butties,1 tbsp olive oil
posh-fish-finger-butties,"15g butter, melted"
posh-fish-finger-butties,3 tbsp flour
posh-fish-finger-butties,4 x 125g pieces line caught cod loin
posh-fish-finger-butties,4 Asda Deli Ciabatta Rolls
posh-fish-finger-butties,"Salad leaves, to serve"
posh-fish-finger-butties,"Mayonnaise, to serve"
posh-fish-finger-butty,1tbsp olive oil 
posh-fish-finger-butty,1tsp mustard seeds
posh-fish-finger-butty,200g frozen peas
posh-fish-finger-butty,1tbsp chopped mint
posh-fish-finger-butty,1tbsp lemon juice and zest of 1 lemon
posh-fish-finger-butty,2 salmon fillets 
posh-fish-finger-butty,15g flour 
posh-fish-finger-butty,1 egg
posh-fish-finger-butty,1tbsp milk
posh-fish-finger-butty, 30g breadcrumbs
posh-fish-finger-butty,a little pepper
posh-fish-finger-butty,200ml vegetable oil 
posh-fish-finger-butty,2 crusty rolls
posh-fish-finger-butty,a little butter
posh-fish-finger-butty,1tbsp horseradish sauce
posh-fish-finger-butty,chopped parsley 
posh-party-sausage-rolls,"500g pack puff pastry, thawed, if frozen"
posh-party-sausage-rolls,"Flour, for rolling out"
posh-party-sausage-rolls,2 level tsp Dijon mustard
posh-party-sausage-rolls,100g pack Asda Extra Special Parma Ham
posh-party-sausage-rolls,454g pack Asda Extra Special Pork & Apple sausages
posh-party-sausage-rolls,"1 free-range egg, beaten"
posh-party-sausage-rolls,"2 level tsp sesame seeds 
"
potato-blinis-smoked-salmon-sour-cream,300g baking potato
potato-blinis-smoked-salmon-sour-cream,"100ml double cream, plus 1 tbsp double cream"
potato-blinis-smoked-salmon-sour-cream,1 tbsp milk
potato-blinis-smoked-salmon-sour-cream,1 tbsp flour
potato-blinis-smoked-salmon-sour-cream,"3 eggs, beaten"
potato-blinis-smoked-salmon-sour-cream,1 lemon
potato-blinis-smoked-salmon-sour-cream,"120g smoked salmon, shredded"
potato-blinis-smoked-salmon-sour-cream,Sprigs of dill
potato-blinis-smoked-salmon-sour-cream,"Butter, for greasing>"
potato-cakes-with-spring-greens,400g Maris Piper potatoes
potato-cakes-with-spring-greens,Butter
potato-cakes-with-spring-greens,"150g spring greens, sliced"
potato-cakes-with-spring-greens,"1 spring onion, sliced"
potato-cakes-with-spring-greens,"Parsley, chopped"
potato-cakes-with-spring-greens,"Flour, for dusting"
potato-cakes-with-spring-greens,"Smoked salmon, to serve or streaky bacon and a poached egg, to serve"
